"name","year","month","day","hour","lat","long","pressure","wind","type","seasday","X"
"Sebastien",1995,10,24,0,18.6,-62.3,1005,30,"Tropical Depression",146,NA
"Sebastien",1995,10,24,6,18.3,-63,1007,30,"Tropical Depression",146,NA
"Sebastien",1995,10,24,12,18,-63.7,1007,30,"Tropical Depression",146,NA
"Sebastien",1995,10,24,18,17.7,-64.3,1007,25,"Tropical Depression",146,NA
"Sebastien",1995,10,25,0,17.5,-64.5,1008,20,"Extratropical",147,NA
"Tanya",1995,10,27,0,24.6,-59.2,1004,30,"Tropical Depression",149,NA
"Tanya",1995,10,27,6,25.3,-58.6,1002,30,"Tropical Depression",149,NA
"Tanya",1995,10,27,12,26.2,-57.9,1001,35,"Tropical Storm",149,NA
"Tanya",1995,10,27,18,27.1,-57.1,998,40,"Tropical Storm",149,NA
"Tanya",1995,10,28,0,27.2,-56.6,997,45,"Tropical Storm",150,NA
"Tanya",1995,10,28,6,27.3,-56.2,996,45,"Tropical Storm",150,NA
"Tanya",1995,10,28,12,27.2,-55.7,995,50,"Tropical Storm",150,NA
"Tanya",1995,10,28,18,27.5,-54.7,992,55,"Tropical Storm",150,NA
"Tanya",1995,10,29,0,28.4,-54.2,990,60,"Tropical Storm",151,NA
"Tanya",1995,10,29,6,29.6,-54.2,987,60,"Tropical Storm",151,NA
"Tanya",1995,10,29,12,30.5,-54.9,983,65,"Hurricane",151,NA
"Tanya",1995,10,29,18,31.2,-55.3,982,70,"Hurricane",151,NA
"Tanya",1995,10,30,0,31.8,-54.8,980,70,"Hurricane",152,NA
"Tanya",1995,10,30,6,32.6,-54.2,980,70,"Hurricane",152,NA
"Tanya",1995,10,30,12,33.1,-53.4,979,70,"Hurricane",152,NA
"Tanya",1995,10,30,18,33.8,-51.8,977,75,"Hurricane",152,NA
"Tanya",1995,10,31,0,34.6,-50.1,975,75,"Hurricane",153,NA
"Tanya",1995,10,31,6,35.4,-48.3,972,75,"Hurricane",153,NA
"Tanya",1995,10,31,12,36.2,-45.8,973,75,"Hurricane",153,NA
"Tanya",1995,10,31,18,37.1,-43.2,973,75,"Hurricane",153,NA
"Tanya",1995,11,1,0,37.8,-40.4,974,70,"Hurricane",154,NA
"Tanya",1995,11,1,6,37.7,-37.9,974,65,"Hurricane",154,NA
"Tanya",1995,11,1,12,37.4,-35.4,974,60,"Tropical Storm",154,NA
"Tanya",1995,11,1,18,37.7,-31.8,972,55,"Tropical Storm",154,NA
"Tanya",1995,11,2,0,39.2,-28.2,970,55,"Extratropical",155,NA
"Tanya",1995,11,2,6,41.8,-25.7,971,55,"Extratropical",155,NA
"Tanya",1995,11,2,12,44.5,-24,974,50,"Extratropical",155,NA
"Tanya",1995,11,2,18,47.5,-23,976,45,"Extratropical",155,NA
"Tanya",1995,11,3,0,50.5,-24,977,40,"Extratropical",156,NA
"Arthur",1996,6,17,18,26.8,-77.8,1010,25,"Tropical Depression",17,NA
"Arthur",1996,6,18,0,27.7,-78.3,1010,25,"Tropical Depression",18,NA
"Arthur",1996,6,18,6,28.6,-78.8,1009,25,"Tropical Depression",18,NA
"Arthur",1996,6,18,12,29.7,-78.8,1008,25,"Tropical Depression",18,NA
"Arthur",1996,6,18,18,30.6,-78.7,1008,30,"Tropical Depression",18,NA
"Arthur",1996,6,19,0,31.5,-78.7,1004,35,"Tropical Storm",19,NA
"Arthur",1996,6,19,6,32.3,-78.6,1006,35,"Tropical Storm",19,NA
"Arthur",1996,6,19,12,33.2,-78.1,1005,40,"Tropical Storm",19,NA
"Arthur",1996,6,19,18,33.9,-77.3,1005,40,"Tropical Storm",19,NA
"Arthur",1996,6,20,0,34.7,-76.4,1005,35,"Tropical Storm",20,NA
"Arthur",1996,6,20,6,35.5,-75.4,1005,35,"Tropical Storm",20,NA
"Arthur",1996,6,20,12,36.4,-74.1,1005,30,"Tropical Depression",20,NA
"Arthur",1996,6,20,18,36.9,-72.5,1004,30,"Tropical Depression",20,NA
"Arthur",1996,6,21,0,37.3,-70.3,1003,30,"Tropical Depression",21,NA
"Arthur",1996,6,21,6,37.3,-66.5,1002,30,"Tropical Depression",21,NA
"Arthur",1996,6,21,12,37.5,-62,1001,35,"Extratropical",21,NA
"Arthur",1996,6,21,18,37.8,-56.2,1000,45,"Extratropical",21,NA
"Arthur",1996,6,22,0,38.5,-50.5,998,45,"Extratropical",22,NA
"Arthur",1996,6,22,6,40,-47,995,45,"Extratropical",22,NA
"Arthur",1996,6,22,12,41,-43,993,45,"Extratropical",22,NA
"Arthur",1996,6,22,18,42.5,-40,992,45,"Extratropical",22,NA
"Arthur",1996,6,23,0,44,-37,996,45,"Extratropical",23,NA
"Bertha",1996,7,5,0,9.8,-34,1009,30,"Tropical Depression",35,NA
"Bertha",1996,7,5,6,10.2,-36.3,1008,30,"Tropical Depression",35,NA
"Bertha",1996,7,5,12,11,-39,1007,35,"Tropical Storm",35,NA
"Bertha",1996,7,5,18,12,-41.2,1006,35,"Tropical Storm",35,NA
"Bertha",1996,7,6,0,12.7,-43.9,1005,35,"Tropical Storm",36,NA
"Bertha",1996,7,6,6,13.1,-46.6,1004,35,"Tropical Storm",36,NA
"Bertha",1996,7,6,12,13.7,-48.7,1002,40,"Tropical Storm",36,NA
"Bertha",1996,7,6,18,14.2,-51,1000,45,"Tropical Storm",36,NA
"Bertha",1996,7,7,0,14.9,-52.9,999,50,"Tropical Storm",37,NA
"Bertha",1996,7,7,6,15.6,-54.8,997,55,"Tropical Storm",37,NA
"Bertha",1996,7,7,12,16.4,-56.9,995,60,"Tropical Storm",37,NA
"Bertha",1996,7,7,18,16.5,-58.4,992,70,"Hurricane",37,NA
"Bertha",1996,7,8,0,17,-60.1,988,75,"Hurricane",38,NA
"Bertha",1996,7,8,6,17.5,-61.8,985,75,"Hurricane",38,NA
"Bertha",1996,7,8,12,18,-63.5,983,70,"Hurricane",38,NA
"Bertha",1996,7,8,18,18.6,-64.9,978,75,"Hurricane",38,NA
"Bertha",1996,7,9,0,19.4,-66.1,970,80,"Hurricane",39,NA
"Bertha",1996,7,9,6,20.3,-67.7,960,100,"Hurricane",39,NA
"Bertha",1996,7,9,12,21.4,-69.4,965,100,"Hurricane",39,NA
"Bertha",1996,7,9,18,22.5,-71.1,967,90,"Hurricane",39,NA
"Bertha",1996,7,10,0,23.6,-72.6,969,85,"Hurricane",40,NA
"Bertha",1996,7,10,6,24.5,-74,971,80,"Hurricane",40,NA
"Bertha",1996,7,10,12,25.4,-75.3,968,80,"Hurricane",40,NA
"Bertha",1996,7,10,18,26.4,-75.8,966,80,"Hurricane",40,NA
"Bertha",1996,7,11,0,27.5,-76.4,968,75,"Hurricane",41,NA
"Bertha",1996,7,11,6,28.3,-76.8,972,75,"Hurricane",41,NA
"Bertha",1996,7,11,12,29.2,-77.5,977,75,"Hurricane",41,NA
"Bertha",1996,7,11,18,30,-78,980,70,"Hurricane",41,NA
"Bertha",1996,7,12,0,30.7,-78.3,982,70,"Hurricane",42,NA
"Bertha",1996,7,12,6,31.2,-78.6,984,70,"Hurricane",42,NA
"Bertha",1996,7,12,12,32.2,-78.4,975,85,"Hurricane",42,NA
"Bertha",1996,7,12,18,33.6,-78.1,974,90,"Hurricane",42,NA
"Bertha",1996,7,13,0,35,-77.6,993,65,"Hurricane",43,NA
"Bertha",1996,7,13,6,36.7,-77,993,60,"Tropical Storm",43,NA
"Bertha",1996,7,13,12,38.3,-76.1,994,60,"Tropical Storm",43,NA
"Bertha",1996,7,13,18,40.2,-74.5,994,60,"Tropical Storm",43,NA
"Bertha",1996,7,14,0,42.1,-71.9,994,60,"Tropical Storm",44,NA
"Bertha",1996,7,14,6,44.1,-69,995,55,"Tropical Storm",44,NA
"Bertha",1996,7,14,12,46,-66,995,50,"Extratropical",44,NA
"Bertha",1996,7,14,18,47,-62,995,50,"Extratropical",44,NA
"Bertha",1996,7,15,0,48,-57,995,50,"Extratropical",45,NA
"Bertha",1996,7,15,6,49,-52,996,45,"Extratropical",45,NA
"Bertha",1996,7,15,12,51,-47,996,40,"Extratropical",45,NA
"Bertha",1996,7,15,18,54,-44,996,40,"Extratropical",45,NA
"Bertha",1996,7,16,0,57.5,-42.5,991,40,"Extratropical",46,NA
"Bertha",1996,7,16,6,58.5,-42.5,988,40,"Extratropical",46,NA
"Bertha",1996,7,16,12,59.5,-42,988,45,"Extratropical",46,NA
"Bertha",1996,7,16,18,59.8,-41,985,45,"Extratropical",46,NA
"Bertha",1996,7,17,0,60,-40,993,40,"Extratropical",47,NA
"Bertha",1996,7,17,6,60.5,-39,1001,35,"Extratropical",47,NA
"Cesar",1996,7,24,18,11.8,-62.6,1009,25,"Tropical Depression",54,NA
"Cesar",1996,7,25,0,11.9,-64.7,1009,25,"Tropical Depression",55,NA
"Cesar",1996,7,25,6,11.9,-66.5,1007,30,"Tropical Depression",55,NA
"Cesar",1996,7,25,12,12.1,-68.1,1004,40,"Tropical Storm",55,NA
"Cesar",1996,7,25,18,12.3,-69.6,1002,40,"Tropical Storm",55,NA
"Cesar",1996,7,26,0,12.4,-71,1002,40,"Tropical Storm",56,NA
"Cesar",1996,7,26,6,12.4,-72.7,1002,40,"Tropical Storm",56,NA
"Cesar",1996,7,26,12,12.3,-74.5,1002,45,"Tropical Storm",56,NA
"Cesar",1996,7,26,18,11.9,-76.1,1002,50,"Tropical Storm",56,NA
"Cesar",1996,7,27,0,11.7,-77.2,1000,50,"Tropical Storm",57,NA
"Cesar",1996,7,27,6,11.6,-78.1,992,60,"Tropical Storm",57,NA
"Cesar",1996,7,27,12,11.6,-79.5,992,70,"Tropical Storm",57,NA
"Cesar",1996,7,27,18,11.8,-81,994,65,"Tropical Storm",57,NA
"Cesar",1996,7,28,0,12,-82.6,992,70,"Tropical Storm",58,NA
"Cesar",1996,7,28,6,12.3,-84.2,990,70,"Tropical Storm",58,NA
"Cesar",1996,7,28,12,12.7,-86.2,995,50,"Tropical Storm",58,NA
"Cesar",1996,7,28,18,13.1,-87.9,1004,35,"Tropical Storm",58,NA
"Dolly",1996,8,19,6,17.3,-80.2,1009,25,"Tropical Depression",80,NA
"Dolly",1996,8,19,12,17.8,-81.7,1008,30,"Tropical Depression",80,NA
"Dolly",1996,8,19,18,18.2,-83,1006,45,"Tropical Storm",80,NA
"Dolly",1996,8,20,0,18.6,-84.4,1006,45,"Tropical Storm",81,NA
"Dolly",1996,8,20,6,18.8,-85.7,1005,55,"Tropical Storm",81,NA
"Dolly",1996,8,20,12,19,-86.9,1002,60,"Tropical Storm",81,NA
"Dolly",1996,8,20,18,19.2,-87.8,999,65,"Hurricane",81,NA
"Dolly",1996,8,21,0,19.2,-88.7,1001,40,"Tropical Storm",82,NA
"Dolly",1996,8,21,6,19.3,-89.5,1002,35,"Tropical Storm",82,NA
"Dolly",1996,8,21,12,19.4,-90.1,1002,30,"Tropical Depression",82,NA
"Dolly",1996,8,21,18,19.5,-90.7,1002,30,"Tropical Depression",82,NA
"Dolly",1996,8,22,0,19.7,-91.4,1002,35,"Tropical Storm",83,NA
"Dolly",1996,8,22,6,20.1,-92.6,1002,45,"Tropical Storm",83,NA
"Dolly",1996,8,22,12,20.4,-93.7,999,45,"Tropical Storm",83,NA
"Dolly",1996,8,22,18,20.6,-94.2,993,50,"Tropical Storm",83,NA
"Dolly",1996,8,23,0,20.9,-94.9,990,55,"Tropical Storm",84,NA
"Dolly",1996,8,23,6,21.3,-96.1,991,60,"Tropical Storm",84,NA
"Dolly",1996,8,23,12,21.6,-97.7,989,70,"Hurricane",84,NA
"Dolly",1996,8,23,18,21.6,-99.3,997,45,"Tropical Storm",84,NA
"Dolly",1996,8,24,0,21.6,-100.9,1002,30,"Tropical Depression",85,NA
"Dolly",1996,8,24,6,21.6,-102.5,1004,25,"Tropical Depression",85,NA
"Dolly",1996,8,24,12,21.7,-104,1005,20,"Tropical Depression",85,NA
"Dolly",1996,8,24,18,21.7,-105.7,1005,20,"Tropical Depression",85,NA
"Dolly",1996,8,25,0,21.8,-107.3,1005,20,"Tropical Depression",86,NA
"Edouard",1996,8,19,18,12.4,-19.9,1007,25,"Tropical Depression",80,NA
"Edouard",1996,8,20,0,12.4,-20.7,1007,25,"Tropical Depression",81,NA
"Edouard",1996,8,20,6,12.4,-21.6,1007,25,"Tropical Depression",81,NA
"Edouard",1996,8,20,12,12.5,-22.6,1007,25,"Tropical Depression",81,NA
"Edouard",1996,8,20,18,12.6,-23.8,1007,25,"Tropical Depression",81,NA
"Edouard",1996,8,21,0,12.6,-25.3,1007,25,"Tropical Depression",82,NA
"Edouard",1996,8,21,6,12.8,-26.7,1007,25,"Tropical Depression",82,NA
"Edouard",1996,8,21,12,12.9,-27.9,1007,25,"Tropical Depression",82,NA
"Edouard",1996,8,21,18,13,-29.2,1006,25,"Tropical Depression",82,NA
"Edouard",1996,8,22,0,13.1,-30.3,1006,30,"Tropical Depression",83,NA
"Edouard",1996,8,22,6,13.2,-31.6,1005,35,"Tropical Storm",83,NA
"Edouard",1996,8,22,12,13.4,-32.9,1003,40,"Tropical Storm",83,NA
"Edouard",1996,8,22,18,13.5,-34.4,1002,40,"Tropical Storm",83,NA
"Edouard",1996,8,23,0,13.7,-35.8,1000,45,"Tropical Storm",84,NA
"Edouard",1996,8,23,6,13.8,-37,996,50,"Tropical Storm",84,NA
"Edouard",1996,8,23,12,13.9,-38.3,988,65,"Hurricane",84,NA
"Edouard",1996,8,23,18,14,-39.8,986,65,"Hurricane",84,NA
"Edouard",1996,8,24,0,14.1,-41.1,983,70,"Hurricane",85,NA
"Edouard",1996,8,24,6,14.1,-42.4,980,75,"Hurricane",85,NA
"Edouard",1996,8,24,12,14.4,-43.6,970,90,"Hurricane",85,NA
"Edouard",1996,8,24,18,14.6,-44.7,960,100,"Hurricane",85,NA
"Edouard",1996,8,25,0,15,-45.8,942,120,"Hurricane",86,NA
"Edouard",1996,8,25,6,15.4,-47,933,125,"Hurricane",86,NA
"Edouard",1996,8,25,12,15.9,-48.3,934,125,"Hurricane",86,NA
"Edouard",1996,8,25,18,16.5,-49.6,935,125,"Hurricane",86,NA
"Edouard",1996,8,26,0,17,-50.9,936,125,"Hurricane",87,NA
"Edouard",1996,8,26,6,17.5,-52,936,125,"Hurricane",87,NA
"Edouard",1996,8,26,12,17.9,-53.2,937,125,"Hurricane",87,NA
"Edouard",1996,8,26,18,18.4,-54.5,938,125,"Hurricane",87,NA
"Edouard",1996,8,27,0,18.9,-55.6,942,125,"Hurricane",88,NA
"Edouard",1996,8,27,6,19.5,-56.9,948,120,"Hurricane",88,NA
"Edouard",1996,8,27,12,20,-58.1,952,115,"Hurricane",88,NA
"Edouard",1996,8,27,18,20.4,-59.3,951,115,"Hurricane",88,NA
"Edouard",1996,8,28,0,20.9,-60.4,944,125,"Hurricane",89,NA
"Edouard",1996,8,28,6,21.3,-61.7,952,115,"Hurricane",89,NA
"Edouard",1996,8,28,12,21.9,-63.2,960,110,"Hurricane",89,NA
"Edouard",1996,8,28,18,22.3,-64.6,956,110,"Hurricane",89,NA
"Edouard",1996,8,29,0,22.9,-65.9,957,110,"Hurricane",90,NA
"Edouard",1996,8,29,6,23.4,-67.1,961,110,"Hurricane",90,NA
"Edouard",1996,8,29,12,24,-68.1,950,115,"Hurricane",90,NA
"Edouard",1996,8,29,18,24.7,-69,948,120,"Hurricane",90,NA
"Edouard",1996,8,30,0,25.5,-69.5,941,120,"Hurricane",91,NA
"Edouard",1996,8,30,6,26.4,-69.9,939,120,"Hurricane",91,NA
"Edouard",1996,8,30,12,27.4,-70.2,938,120,"Hurricane",91,NA
"Edouard",1996,8,30,18,28.5,-70.5,934,120,"Hurricane",91,NA
"Edouard",1996,8,31,0,29.5,-70.5,944,110,"Hurricane",92,NA
"Edouard",1996,8,31,6,30.4,-70.6,950,105,"Hurricane",92,NA
"Edouard",1996,8,31,12,31.6,-70.3,952,105,"Hurricane",92,NA
"Edouard",1996,8,31,18,32.7,-70.1,953,100,"Hurricane",92,NA
"Edouard",1996,9,1,0,34,-70.1,959,100,"Hurricane",93,NA
"Edouard",1996,9,1,6,35.2,-70.1,958,100,"Hurricane",93,NA
"Edouard",1996,9,1,12,36.5,-70.2,958,95,"Hurricane",93,NA
"Edouard",1996,9,1,18,37.5,-70,960,85,"Hurricane",93,NA
"Edouard",1996,9,2,0,38.7,-69.5,964,80,"Hurricane",94,NA
"Edouard",1996,9,2,6,39.8,-69.4,961,70,"Hurricane",94,NA
"Edouard",1996,9,2,12,40.5,-68.3,962,70,"Hurricane",94,NA
"Edouard",1996,9,2,18,41.3,-67.3,972,65,"Hurricane",94,NA
"Edouard",1996,9,3,0,42,-66.8,978,60,"Tropical Storm",95,NA
"Edouard",1996,9,3,6,42.2,-66,985,55,"Extratropical",95,NA
"Edouard",1996,9,3,12,42.5,-65,992,50,"Extratropical",95,NA
"Edouard",1996,9,3,18,42.7,-63,995,50,"Extratropical",95,NA
"Edouard",1996,9,4,0,43.2,-59.8,997,50,"Extratropical",96,NA
"Edouard",1996,9,4,6,43.3,-57.5,994,50,"Extratropical",96,NA
"Edouard",1996,9,4,12,43.4,-55.5,994,50,"Extratropical",96,NA
"Edouard",1996,9,4,18,43.5,-53.5,995,50,"Extratropical",96,NA
"Edouard",1996,9,5,0,43.5,-51.5,995,50,"Extratropical",97,NA
"Edouard",1996,9,5,6,43.5,-50,994,45,"Extratropical",97,NA
"Edouard",1996,9,5,12,43.5,-48.5,994,45,"Extratropical",97,NA
"Edouard",1996,9,5,18,43.7,-47.5,995,45,"Extratropical",97,NA
"Edouard",1996,9,6,0,44.5,-46,995,40,"Extratropical",98,NA
"Edouard",1996,9,6,6,46,-44,994,40,"Extratropical",98,NA
"Edouard",1996,9,6,12,48,-43,992,40,"Extratropical",98,NA
"Edouard",1996,9,6,18,50,-41,990,40,"Extratropical",98,NA
"Fran",1996,8,23,12,14,-21,1012,25,"Tropical Depression",84,NA
"Fran",1996,8,23,18,14.1,-22.8,1011,25,"Tropical Depression",84,NA
"Fran",1996,8,24,0,14.2,-24.8,1010,25,"Tropical Depression",85,NA
"Fran",1996,8,24,6,14.2,-26.6,1009,30,"Tropical Depression",85,NA
"Fran",1996,8,24,12,14.1,-28.2,1009,30,"Tropical Depression",85,NA
"Fran",1996,8,24,18,14.1,-29.6,1009,30,"Tropical Depression",85,NA
"Fran",1996,8,25,0,14.1,-30.8,1009,25,"Tropical Depression",86,NA
"Fran",1996,8,25,6,14.3,-32,1009,25,"Tropical Depression",86,NA
"Fran",1996,8,25,12,14.6,-33.4,1009,25,"Tropical Depression",86,NA
"Fran",1996,8,25,18,14.7,-35.1,1009,25,"Tropical Depression",86,NA
"Fran",1996,8,26,0,14.9,-37,1009,25,"Tropical Depression",87,NA
"Fran",1996,8,26,6,15.1,-38.6,1009,25,"Tropical Depression",87,NA
"Fran",1996,8,26,12,15.3,-40,1009,30,"Tropical Depression",87,NA
"Fran",1996,8,26,18,15.2,-41.4,1008,30,"Tropical Depression",87,NA
"Fran",1996,8,27,0,14.9,-42.7,1007,30,"Tropical Depression",88,NA
"Fran",1996,8,27,6,14.7,-43.8,1006,30,"Tropical Depression",88,NA
"Fran",1996,8,27,12,14.6,-44.9,1005,35,"Tropical Storm",88,NA
"Fran",1996,8,27,18,14.6,-46.1,1004,40,"Tropical Storm",88,NA
"Fran",1996,8,28,0,14.6,-47.5,1002,45,"Tropical Storm",89,NA
"Fran",1996,8,28,6,15,-49.1,1000,50,"Tropical Storm",89,NA
"Fran",1996,8,28,12,15.5,-50.7,995,55,"Tropical Storm",89,NA
"Fran",1996,8,28,18,15.9,-52.3,990,60,"Tropical Storm",89,NA
"Fran",1996,8,29,0,16.4,-53.7,987,65,"Hurricane",90,NA
"Fran",1996,8,29,6,17,-55,987,65,"Hurricane",90,NA
"Fran",1996,8,29,12,17.8,-56.3,988,65,"Hurricane",90,NA
"Fran",1996,8,29,18,18.6,-57.5,988,65,"Hurricane",90,NA
"Fran",1996,8,30,0,19.1,-58.5,991,65,"Hurricane",91,NA
"Fran",1996,8,30,6,19.4,-59.4,991,65,"Hurricane",91,NA
"Fran",1996,8,30,12,19.8,-60.1,989,65,"Hurricane",91,NA
"Fran",1996,8,30,18,20.2,-60.6,990,60,"Tropical Storm",91,NA
"Fran",1996,8,31,0,20.5,-60.9,988,60,"Tropical Storm",92,NA
"Fran",1996,8,31,6,20.8,-61.2,987,60,"Tropical Storm",92,NA
"Fran",1996,8,31,12,21.1,-61.4,984,65,"Hurricane",92,NA
"Fran",1996,8,31,18,21.5,-61.7,983,65,"Hurricane",92,NA
"Fran",1996,9,1,0,21.7,-62.1,978,65,"Hurricane",93,NA
"Fran",1996,9,1,6,21.9,-62.6,982,65,"Hurricane",93,NA
"Fran",1996,9,1,12,22.2,-63.2,982,70,"Hurricane",93,NA
"Fran",1996,9,1,18,22.5,-63.9,981,75,"Hurricane",93,NA
"Fran",1996,9,2,0,22.9,-64.7,978,75,"Hurricane",94,NA
"Fran",1996,9,2,6,23.3,-65.7,976,75,"Hurricane",94,NA
"Fran",1996,9,2,12,23.6,-66.7,976,75,"Hurricane",94,NA
"Fran",1996,9,2,18,23.9,-67.9,976,75,"Hurricane",94,NA
"Fran",1996,9,3,0,24.2,-69,977,75,"Hurricane",95,NA
"Fran",1996,9,3,6,24.4,-70.1,975,80,"Hurricane",95,NA
"Fran",1996,9,3,12,24.7,-71.2,973,80,"Hurricane",95,NA
"Fran",1996,9,3,18,25.2,-72.2,968,85,"Hurricane",95,NA
"Fran",1996,9,4,0,25.7,-73.1,961,95,"Hurricane",96,NA
"Fran",1996,9,4,6,26.4,-73.9,953,100,"Hurricane",96,NA
"Fran",1996,9,4,12,27,-74.7,956,105,"Hurricane",96,NA
"Fran",1996,9,4,18,27.7,-75.5,952,105,"Hurricane",96,NA
"Fran",1996,9,5,0,28.6,-76.1,946,105,"Hurricane",97,NA
"Fran",1996,9,5,6,29.8,-76.7,952,105,"Hurricane",97,NA
"Fran",1996,9,5,12,31,-77.2,954,100,"Hurricane",97,NA
"Fran",1996,9,5,18,32.3,-77.8,952,100,"Hurricane",97,NA
"Fran",1996,9,6,0,33.7,-78,954,100,"Hurricane",98,NA
"Fran",1996,9,6,6,35.2,-78.7,970,65,"Hurricane",98,NA
"Fran",1996,9,6,12,36.7,-79,985,40,"Tropical Storm",98,NA
"Fran",1996,9,6,18,38,-79.4,995,30,"Tropical Depression",98,NA
"Fran",1996,9,7,0,39.2,-79.9,1000,30,"Tropical Depression",99,NA
"Fran",1996,9,7,6,40.4,-80.4,1001,30,"Tropical Depression",99,NA
"Fran",1996,9,7,12,41.2,-80.5,1001,30,"Tropical Depression",99,NA
"Fran",1996,9,7,18,42,-80.4,1000,30,"Tropical Depression",99,NA
"Fran",1996,9,8,0,42.8,-80.1,999,30,"Tropical Depression",100,NA
"Fran",1996,9,8,6,43.4,-79.9,999,30,"Tropical Depression",100,NA
"Fran",1996,9,8,12,44,-79,1000,25,"Tropical Depression",100,NA
"Fran",1996,9,8,18,44.5,-77.6,1001,25,"Tropical Depression",100,NA
"Fran",1996,9,9,0,44.9,-75.9,1002,25,"Extratropical",101,NA
"Fran",1996,9,9,6,45.4,-74,1004,20,"Extratropical",101,NA
"Fran",1996,9,9,12,45.7,-72.3,1006,15,"Extratropical",101,NA
"Fran",1996,9,9,18,46,-71.1,1008,15,"Extratropical",101,NA
"Fran",1996,9,10,0,46.7,-70,1010,15,"Extratropical",102,NA
"Gustav",1996,8,26,0,12.7,-23,1008,30,"Tropical Depression",87,NA
"Gustav",1996,8,26,6,12.7,-24.1,1008,30,"Tropical Depression",87,NA
"Gustav",1996,8,26,12,12.5,-25.3,1008,30,"Tropical Depression",87,NA
"Gustav",1996,8,26,18,12.3,-26.6,1008,30,"Tropical Depression",87,NA
"Gustav",1996,8,27,0,12.1,-27.8,1008,30,"Tropical Depression",88,NA
"Gustav",1996,8,27,6,11.7,-28.8,1008,30,"Tropical Depression",88,NA
"Gustav",1996,8,27,12,11.1,-30,1007,30,"Tropical Depression",88,NA
"Gustav",1996,8,27,18,10.6,-31,1007,30,"Tropical Depression",88,NA
"Gustav",1996,8,28,0,10.4,-31.8,1006,30,"Tropical Depression",89,NA
"Gustav",1996,8,28,6,10.6,-32.7,1006,35,"Tropical Storm",89,NA
"Gustav",1996,8,28,12,11,-33.6,1005,35,"Tropical Storm",89,NA
"Gustav",1996,8,28,18,11.8,-34.4,1005,35,"Tropical Storm",89,NA
"Gustav",1996,8,29,0,12.5,-35.2,1005,40,"Tropical Storm",90,NA
"Gustav",1996,8,29,6,13.1,-36.2,1005,40,"Tropical Storm",90,NA
"Gustav",1996,8,29,12,13.7,-37.2,1005,40,"Tropical Storm",90,NA
"Gustav",1996,8,29,18,14.4,-38,1005,40,"Tropical Storm",90,NA
"Gustav",1996,8,30,0,15.2,-38.4,1005,35,"Tropical Storm",91,NA
"Gustav",1996,8,30,6,15.8,-38.9,1005,35,"Tropical Storm",91,NA
"Gustav",1996,8,30,12,16.2,-39.5,1006,35,"Tropical Storm",91,NA
"Gustav",1996,8,30,18,16.6,-40.4,1006,35,"Tropical Storm",91,NA
"Gustav",1996,8,31,0,17.1,-41.1,1007,35,"Tropical Storm",92,NA
"Gustav",1996,8,31,6,17.7,-41.8,1008,35,"Tropical Storm",92,NA
"Gustav",1996,8,31,12,18.3,-42.5,1008,35,"Tropical Storm",92,NA
"Gustav",1996,8,31,18,18.7,-43.2,1008,35,"Tropical Storm",92,NA
"Gustav",1996,9,1,0,19.3,-43.8,1008,35,"Tropical Storm",93,NA
"Gustav",1996,9,1,6,19.9,-44.5,1008,35,"Tropical Storm",93,NA
"Gustav",1996,9,1,12,20.5,-45.4,1008,35,"Tropical Storm",93,NA
"Gustav",1996,9,1,18,20,-46.5,1008,30,"Tropical Depression",93,NA
"Gustav",1996,9,2,0,21.3,-47.7,1008,30,"Tropical Depression",94,NA
"Hortense",1996,9,3,12,14.9,-41,1006,25,"Tropical Depression",95,NA
"Hortense",1996,9,3,18,14.9,-42.7,1006,30,"Tropical Depression",95,NA
"Hortense",1996,9,4,0,14.8,-44.1,1006,30,"Tropical Depression",96,NA
"Hortense",1996,9,4,6,14.7,-45.4,1006,30,"Tropical Depression",96,NA
"Hortense",1996,9,4,12,14.6,-46.6,1006,30,"Tropical Depression",96,NA
"Hortense",1996,9,4,18,14.7,-47.5,1006,30,"Tropical Depression",96,NA
"Hortense",1996,9,5,0,14.9,-48.4,1006,30,"Tropical Depression",97,NA
"Hortense",1996,9,5,6,14.8,-49.5,1006,30,"Tropical Depression",97,NA
"Hortense",1996,9,5,12,14.5,-51.1,1006,30,"Tropical Depression",97,NA
"Hortense",1996,9,5,18,14.3,-52.6,1006,30,"Tropical Depression",97,NA
"Hortense",1996,9,6,0,14.4,-53.6,1006,30,"Tropical Depression",98,NA
"Hortense",1996,9,6,6,14.6,-54.3,1006,30,"Tropical Depression",98,NA
"Hortense",1996,9,6,12,14.7,-55.1,1006,30,"Tropical Depression",98,NA
"Hortense",1996,9,6,18,14.9,-55.7,1006,30,"Tropical Depression",98,NA
"Hortense",1996,9,7,0,15.2,-57,1006,30,"Tropical Depression",99,NA
"Hortense",1996,9,7,6,15.4,-58.3,1005,35,"Tropical Storm",99,NA
"Hortense",1996,9,7,12,15.6,-59.6,1004,40,"Tropical Storm",99,NA
"Hortense",1996,9,7,18,15.8,-60.4,1000,40,"Tropical Storm",99,NA
"Hortense",1996,9,8,0,16.1,-61.2,996,50,"Tropical Storm",100,NA
"Hortense",1996,9,8,6,16.1,-62,996,55,"Tropical Storm",100,NA
"Hortense",1996,9,8,12,16.1,-62.8,996,60,"Tropical Storm",100,NA
"Hortense",1996,9,8,18,16.1,-63.6,991,60,"Tropical Storm",100,NA
